ID,제조사,모델,차량상태,배터리용량,구동방식,주행거리(km),보증기간(년),사고이력,연식(년),가격(백만원)
TRAIN_1325,V사,ID4,Nearly New,68.125,AWD,32914,5,Yes,1,40.54
TRAIN_1326,H사,IONIQ,Nearly New,46.42,FWD,74210,3,No,2,22.5
TRAIN_1327,B사,i3,Pre-Owned,46.0,RWD,119032,0,No,0,22.27
TRAIN_1328,H사,KNE,Brand New,,FWD,1083,10,No,0,22.1
TRAIN_1329,T사,M3,Nearly New,66.355,RWD,26308,5,No,1,53.84
TRAIN_1330,T사,MX,Brand New,99.8,AWD,6520,8,No,0,72.52
TRAIN_1331,H사,KNE,Pre-Owned,68.488,FWD,52013,4,No,0,27.79
TRAIN_1332,P사,TayGTS,Nearly New,76.156,AWD,44451,2,No,0,159.44
TRAIN_1333,T사,MY,Pre-Owned,54.104,AWD,87023,0,No,0,73.67
TRAIN_1334,K사,Niro,Nearly New,56.0,FWD,20200,6,No,0,28.06
TRAIN_1335,A사,Q4eT,Brand New,,AWD,8452,8,No,0,60.0
TRAIN_1336,P사,TayCT,Pre-Owned,76.093,AWD,110082,2,No,0,125.31
TRAIN_1337,K사,EV6,Brand New,90.0,FWD,162,9,No,0,39.99
TRAIN_1338,A사,eT,Brand New,91.2,AWD,6543,7,No,0,66.21
TRAIN_1339,T사,MS,Nearly New,81.537,AWD,34731,3,No,0,83.99
TRAIN_1340,A사,RSeTGT,Brand New,,AWD,5493,7,No,0,100.76
TRAIN_1341,B사,iX,Brand New,,RWD,1822,8,No,0,80.22
TRAIN_1342,A사,eT,Pre-Owned,74.362,AWD,120842,2,No,0,72.5
TRAIN_1343,K사,Soul,Brand New,,AWD,2517,10,No,0,16.64
TRAIN_1344,A사,Q4eT,Nearly New,72.548,AWD,32603,5,No,1,58.47
TRAIN_1345,T사,M3,Brand New,,RWD,6792,7,No,0,47.23
TRAIN_1346,V사,ID4,Nearly New,70.963,AWD,22966,6,No,2,35.95
TRAIN_1347,T사,MS,Nearly New,92.16,AWD,31445,6,No,2,75.65
TRAIN_1348,K사,EV6,Brand New,,FWD,9431,10,No,0,47.89
TRAIN_1349,P사,Tay,Pre-Owned,57.134,AWD,92960,2,No,0,114.7
TRAIN_1350,B사,i3,Nearly New,56.0,AWD,28613,4,No,0,24.0
TRAIN_1351,B사,i3,Pre-Owned,46.0,RWD,196053,1,No,0,22.8
TRAIN_1352,B사,i5,Nearly New,66.208,RWD,14266,3,No,0,64.42
TRAIN_1353,A사,Q4eT,Nearly New,75.571,AWD,24380,6,No,2,52.66
TRAIN_1354,P사,TayCT,Nearly New,76.093,AWD,47698,1,No,1,130.09
TRAIN_1355,P사,TayCT,Nearly New,76.093,AWD,16087,2,No,0,130.13
TRAIN_1356,B사,i5,Nearly New,68.967,AWD,14585,4,Yes,0,64.98
TRAIN_1357,H사,KNE,Nearly New,68.488,FWD,11512,8,Yes,2,28.68
TRAIN_1358,V사,ID4,Pre-Owned,60.272,AWD,184530,2,No,0,39.76
TRAIN_1359,T사,MY,Pre-Owned,58.707,AWD,131465,2,No,0,76.09
TRAIN_1360,A사,Q4eT,Nearly New,66.861,AWD,12421,3,No,0,58.64
TRAIN_1361,A사,eT,Brand New,91.2,AWD,8549,7,No,0,66.22
TRAIN_1362,B사,i3,Nearly New,56.0,RWD,20353,3,No,0,23.94
TRAIN_1363,A사,eT,Brand New,91.2,AWD,9296,7,No,0,64.5
TRAIN_1364,A사,eT,Brand New,91.2,AWD,2960,7,No,0,65.65
TRAIN_1365,V사,ID4,Brand New,,AWD,2955,8,No,0,39.34
TRAIN_1366,P사,TayGTS,Brand New,,AWD,5072,2,No,0,160.0
TRAIN_1367,P사,Tay,Nearly New,72.991,AWD,10414,0,No,2,121.91
TRAIN_1368,A사,eT,Nearly New,80.688,AWD,36800,4,No,0,74.06
TRAIN_1369,B사,i5,Brand New,,RWD,452,8,No,0,64.23
TRAIN_1370,T사,MX,Pre-Owned,,AWD,55677,2,No,0,90.16
TRAIN_1371,P사,TayCT,Brand New,,AWD,5665,2,No,0,129.48
TRAIN_1372,B사,i3,Nearly New,56.0,RWD,37348,6,No,2,23.69
TRAIN_1373,H사,KNE,Pre-Owned,68.488,FWD,130945,3,Yes,0,27.7
TRAIN_1374,H사,ION5,Nearly New,71.332,AWD,45754,8,No,2,34.97
TRAIN_1375,V사,ID4,Brand New,,AWD,2793,7,No,0,33.36
TRAIN_1376,T사,M3,Nearly New,69.12,RWD,44796,6,No,2,50.25
TRAIN_1377,K사,EV6,Brand New,,AWD,2444,9,No,0,41.26
TRAIN_1378,H사,IONIQ,Nearly New,75.02,FWD,57732,3,No,2,25.03
TRAIN_1379,P사,Tay,Brand New,,AWD,7115,2,Yes,0,103.72
TRAIN_1380,B사,i5,Brand New,,RWD,1776,7,No,0,65.72
TRAIN_1381,B사,i5,Nearly New,71.841,RWD,42344,5,No,1,60.22
TRAIN_1382,V사,ID4,Pre-Owned,55.547,AWD,129947,0,No,0,38.29
TRAIN_1383,V사,ID4,Brand New,90.0,AWD,2691,7,No,0,33.71
TRAIN_1384,H사,KNE,Nearly New,68.488,FWD,24050,6,No,0,28.15
TRAIN_1385,P사,TayGTS,Nearly New,76.156,AWD,26106,2,No,0,159.88
TRAIN_1386,A사,Q4eT,Pre-Owned,61.619,AWD,156611,1,No,0,57.06
TRAIN_1387,K사,EV6,Brand New,,FWD,1701,10,No,0,47.55
TRAIN_1388,P사,TayCT,Pre-Owned,76.093,AWD,193620,2,No,0,127.86
TRAIN_1389,B사,iX,Brand New,,AWD,661,7,No,0,79.75
TRAIN_1390,K사,Soul,Brand New,,FWD,6480,9,No,0,21.03
TRAIN_1391,H사,ION6,Brand New,90.0,AWD,6517,9,No,0,38.99
TRAIN_1392,P사,Tay,Nearly New,67.268,AWD,23607,2,No,0,120.12
TRAIN_1393,V사,ID4,Brand New,,AWD,2289,7,No,0,33.84
TRAIN_1394,T사,M3,Brand New,,RWD,3614,7,No,0,47.46
TRAIN_1395,B사,i5,Nearly New,71.841,RWD,20250,5,No,1,61.63
TRAIN_1396,T사,MX,Pre-Owned,72.139,AWD,179486,0,No,0,87.47
TRAIN_1397,K사,Niro,Nearly New,56.0,FWD,41461,6,Yes,0,28.51
TRAIN_1398,T사,MY,Brand New,,AWD,5247,7,No,0,62.93
TRAIN_1399,P사,TayCT,Pre-Owned,76.093,AWD,103592,2,No,0,125.07
TRAIN_1400,P사,Tay,Nearly New,67.268,AWD,42887,2,No,0,120.96
TRAIN_1401,K사,EV6,Brand New,,FWD,4050,9,No,0,40.39
TRAIN_1402,H사,KNE,Nearly New,68.488,FWD,11154,6,No,0,27.44
TRAIN_1403,P사,TayCT,Brand New,90.0,AWD,1667,2,No,0,129.2
TRAIN_1404,P사,TayCT,Pre-Owned,76.093,AWD,152891,2,No,0,127.79
TRAIN_1405,K사,EV6,Brand New,,FWD,3728,9,No,0,40.65
TRAIN_1406,A사,eT,Nearly New,84.05,AWD,41285,5,No,1,74.4
TRAIN_1407,V사,ID4,Pre-Owned,55.547,AWD,119025,0,No,0,38.7
TRAIN_1408,H사,KNE,Nearly New,68.488,FWD,14722,8,No,2,27.47
TRAIN_1409,T사,MY,Brand New,90.0,AWD,3707,7,No,0,63.93
TRAIN_1410,B사,i5,Pre-Owned,63.56,RWD,111971,2,No,0,62.17
TRAIN_1411,H사,ION6,Nearly New,68.479,AWD,37122,7,Yes,1,36.97
TRAIN_1412,H사,KNE,Nearly New,68.488,FWD,45219,8,No,2,27.71
TRAIN_1413,B사,iX,Brand New,,AWD,9566,8,No,0,79.52
TRAIN_1414,V사,ID4,Nearly New,70.963,AWD,23417,6,No,2,36.94
TRAIN_1415,T사,M3,Brand New,,RWD,2217,8,No,0,55.0
TRAIN_1416,A사,RSeTGT,Brand New,90.0,AWD,4392,8,No,0,100.05
TRAIN_1417,T사,MY,Brand New,,AWD,3278,8,No,0,74.97
TRAIN_1418,B사,iX,Brand New,,RWD,3045,8,No,0,80.11
TRAIN_1419,H사,KNE,Nearly New,68.488,FWD,22867,5,No,0,27.18
TRAIN_1420,B사,i3,Brand New,,AWD,3986,7,No,0,24.05
TRAIN_1421,B사,i3,Pre-Owned,46.0,RWD,165631,0,No,0,21.91
TRAIN_1422,H사,IONIQ,Nearly New,52.75,FWD,77376,3,No,2,18.45
TRAIN_1423,P사,TayCT,Pre-Owned,76.093,AWD,105240,2,No,0,128.05
TRAIN_1424,T사,MS,Brand New,99.8,AWD,9275,8,No,0,63.65
TRAIN_1425,T사,MY,Pre-Owned,54.104,AWD,126589,0,No,0,74.77
TRAIN_1426,T사,MX,Nearly New,,AWD,18615,4,No,0,93.84
TRAIN_1427,T사,M3,Brand New,,RWD,978,8,No,0,54.57
TRAIN_1428,P사,TayCT,Brand New,,AWD,2008,2,No,0,120.01
TRAIN_1429,A사,RSeTGT,Brand New,90.0,AWD,5324,8,No,0,100.0
TRAIN_1430,H사,ION5,Pre-Owned,60.585,AWD,162978,4,No,0,34.94
TRAIN_1431,A사,Q4eT,Brand New,,AWD,2836,7,Yes,0,59.34
TRAIN_1432,H사,ION6,Brand New,,AWD,9378,10,No,0,39.0
TRAIN_1433,P사,TayGTS,Pre-Owned,67.378,AWD,116606,2,No,0,151.68
TRAIN_1434,V사,ID4,Brand New,,AWD,2532,8,No,0,39.91
TRAIN_1435,T사,MS,Nearly New,88.474,AWD,19596,5,No,1,83.86
TRAIN_1436,P사,TayCT,Nearly New,76.093,AWD,44450,1,No,1,130.98
TRAIN_1437,T사,M3,Brand New,,RWD,5170,8,No,0,54.93
TRAIN_1438,H사,ION6,Brand New,90.0,AWD,7915,10,No,0,38.97
TRAIN_1439,P사,Tay,Nearly New,64.578,AWD,15784,2,No,0,121.88
TRAIN_1440,B사,i3,Pre-Owned,46.0,AWD,124165,2,No,0,23.5
TRAIN_1441,T사,MY,Brand New,,AWD,1093,7,No,0,62.81
TRAIN_1442,B사,i5,Nearly New,71.841,RWD,18949,5,No,1,61.08
TRAIN_1443,K사,Niro,Nearly New,56.0,AWD,19391,5,No,0,28.81
TRAIN_1444,H사,KNE,Pre-Owned,68.488,FWD,175870,4,No,0,28.51
TRAIN_1445,T사,MY,Brand New,,AWD,8869,8,No,0,75.57
TRAIN_1446,A사,eT,Brand New,91.2,AWD,8024,7,No,0,65.93
TRAIN_1447,B사,i5,Brand New,,RWD,7450,8,No,0,65.6
TRAIN_1448,H사,KNE,Brand New,,FWD,651,10,No,0,21.92
TRAIN_1449,V사,ID4,Nearly New,68.125,AWD,47163,5,No,1,41.44
TRAIN_1450,V사,ID4,Pre-Owned,57.861,AWD,92622,1,No,0,39.52
TRAIN_1451,H사,KNE,Pre-Owned,68.488,FWD,169292,4,No,0,27.97
TRAIN_1452,A사,eT,Brand New,95.0,AWD,6169,8,No,0,59.14
TRAIN_1453,K사,EV6,Brand New,,FWD,4845,9,No,0,40.27
TRAIN_1454,A사,RSeTGT,Nearly New,78.227,AWD,40052,6,No,2,99.0
TRAIN_1455,T사,MS,Brand New,99.8,AWD,6194,8,No,0,63.63
TRAIN_1456,P사,TayCT,Pre-Owned,76.093,AWD,52432,2,No,0,128.77
TRAIN_1457,H사,ION6,Brand New,,AWD,3057,10,No,0,38.36
TRAIN_1458,B사,i5,Pre-Owned,63.56,AWD,57848,2,No,0,63.25
TRAIN_1459,T사,MY,Pre-Owned,56.359,AWD,85222,1,Yes,0,76.29
TRAIN_1460,T사,MS,Nearly New,92.16,AWD,15613,6,No,2,74.95
TRAIN_1461,K사,Niro,Nearly New,56.623,FWD,21971,7,No,1,28.68
TRAIN_1462,V사,ID4,Brand New,90.0,AWD,1729,7,No,0,33.71
TRAIN_1463,V사,ID4,Brand New,,AWD,5009,8,No,0,39.73
TRAIN_1464,T사,MY,Pre-Owned,51.94,AWD,113715,0,No,0,74.08
TRAIN_1465,P사,TayCT,Brand New,,AWD,4907,2,No,0,120.0
TRAIN_1466,H사,KNE,Pre-Owned,68.488,FWD,165244,1,No,0,27.99
TRAIN_1467,B사,i3,Pre-Owned,46.0,AWD,165983,1,No,0,23.17
TRAIN_1468,H사,ION6,Nearly New,71.332,AWD,25712,8,No,2,37.61
TRAIN_1469,V사,ID4,Nearly New,65.4,AWD,33961,4,No,0,42.08
TRAIN_1470,K사,Soul,Brand New,,AWD,7681,9,No,0,21.21
TRAIN_1471,T사,M3,Brand New,,RWD,8656,8,No,0,55.0
TRAIN_1472,K사,Niro,Nearly New,58.982,FWD,47583,8,No,2,27.74
TRAIN_1473,H사,ION6,Brand New,90.0,AWD,3342,10,No,0,38.85
TRAIN_1474,P사,TayCT,Brand New,90.0,AWD,4404,2,No,0,120.46
TRAIN_1475,B사,iX,Brand New,,RWD,6150,7,No,0,79.87
TRAIN_1476,B사,i5,Nearly New,66.208,RWD,14680,3,No,0,64.39
TRAIN_1477,T사,M3,Brand New,,RWD,3613,8,No,0,54.42
TRAIN_1478,P사,TayGTS,Brand New,90.0,AWD,9761,2,No,0,160.0
TRAIN_1479,T사,MS,Brand New,96.0,AWD,2843,7,No,0,69.71
TRAIN_1480,P사,Tay,Brand New,,AWD,2902,2,No,0,95.78
TRAIN_1481,H사,KNE,Pre-Owned,68.488,FWD,179978,1,No,0,27.8
TRAIN_1482,K사,EV6,Brand New,,FWD,727,9,No,0,41.23
TRAIN_1483,A사,eT,Nearly New,,AWD,26219,5,No,1,74.31
TRAIN_1484,A사,eT,Brand New,95.0,AWD,6541,8,Yes,0,60.84
TRAIN_1485,K사,Niro,Pre-Owned,46.0,FWD,180403,1,No,0,26.61
TRAIN_1486,H사,ION6,Pre-Owned,55.836,AWD,106381,2,No,0,37.22
TRAIN_1487,B사,i5,Pre-Owned,61.018,AWD,137099,1,No,0,63.28
TRAIN_1488,H사,ION6,Pre-Owned,53.602,AWD,94063,1,No,0,36.79
TRAIN_1489,P사,TayCT,Nearly New,76.093,AWD,22024,0,No,2,119.0
TRAIN_1490,B사,i3,Nearly New,56.0,RWD,10496,6,No,2,23.82
TRAIN_1491,T사,MY,Pre-Owned,54.104,AWD,166268,0,No,0,73.38
TRAIN_1492,H사,ION6,Brand New,90.0,AWD,6967,10,No,0,38.94
TRAIN_1493,A사,eT,Brand New,91.2,AWD,4593,7,No,0,64.93
TRAIN_1494,K사,EV6,Brand New,,AWD,2775,9,Yes,0,40.81
TRAIN_1495,H사,IONIQ,Pre-Owned,65.6,FWD,68087,1,No,0,20.01
TRAIN_1496,B사,iX,Brand New,,RWD,2977,7,No,0,80.74
TRAIN_1497,P사,Tay,Nearly New,64.578,AWD,40722,2,No,0,121.9
TRAIN_1498,H사,ION5,Pre-Owned,60.585,AWD,51106,4,No,0,34.92
TRAIN_1499,P사,TayCT,Nearly New,76.093,AWD,46316,1,No,1,131.78
TRAIN_1500,B사,i5,Nearly New,74.834,RWD,35709,6,No,2,63.99
TRAIN_1501,H사,ION5,Brand New,,AWD,3395,10,No,0,36.0
TRAIN_1502,P사,Tay,Brand New,,AWD,1576,2,No,0,96.76
TRAIN_1503,P사,TayGTS,Pre-Owned,67.378,AWD,193347,2,No,0,151.19
TRAIN_1504,T사,MX,Nearly New,,AWD,16240,3,No,0,93.68
TRAIN_1505,V사,ID4,Nearly New,65.4,AWD,19941,4,No,0,40.65
TRAIN_1506,T사,MY,Brand New,,AWD,1575,7,No,0,62.97
TRAIN_1507,T사,M3,Brand New,,RWD,7150,8,No,0,54.88
TRAIN_1508,A사,Q4eT,Brand New,90.0,AWD,1328,8,No,0,59.46
TRAIN_1509,B사,i3,Pre-Owned,46.0,RWD,157102,0,No,0,22.27
TRAIN_1510,P사,TayGTS,Pre-Owned,64.683,AWD,149017,2,No,0,151.06
TRAIN_1511,A사,Q4eT,Nearly New,72.548,AWD,46963,5,No,1,58.17
TRAIN_1512,T사,MS,Brand New,96.0,AWD,4116,7,No,0,69.41
TRAIN_1513,P사,TayGTS,Pre-Owned,70.185,AWD,180700,2,No,0,155.87
TRAIN_1514,P사,TayCT,Pre-Owned,76.093,AWD,119213,2,No,0,124.85
TRAIN_1515,K사,Niro,Brand New,,FWD,1096,9,No,0,24.95
TRAIN_1516,T사,MS,Nearly New,,AWD,18349,5,No,1,83.16
TRAIN_1517,K사,EV6,Brand New,,FWD,2373,10,No,0,47.19
TRAIN_1518,P사,Tay,Pre-Owned,59.515,AWD,62490,2,No,0,119.31
TRAIN_1519,A사,eT,Nearly New,,AWD,28728,5,No,1,74.38
TRAIN_1520,V사,ID4,Brand New,,AWD,8862,7,No,0,34.28
TRAIN_1521,P사,TayGTS,Pre-Owned,67.378,AWD,50976,2,No,0,151.88
TRAIN_1522,A사,eT,Brand New,95.0,AWD,8904,8,No,0,59.27
TRAIN_1523,A사,Q4eT,Pre-Owned,59.154,AWD,96448,0,Yes,0,55.81
TRAIN_1524,B사,i5,Pre-Owned,61.018,RWD,74774,1,No,0,62.7
TRAIN_1525,V사,ID4,Pre-Owned,53.325,AWD,187641,0,No,0,38.89
TRAIN_1526,H사,KNE,Brand New,,FWD,8084,10,No,0,21.78
TRAIN_1527,K사,Soul,Nearly New,56.0,FWD,18590,6,No,0,23.66
TRAIN_1528,V사,ID4,Brand New,,AWD,5740,7,No,0,33.02
TRAIN_1529,H사,KNE,Brand New,90.0,FWD,8686,10,No,0,22.5
TRAIN_1530,V사,ID4,Nearly New,70.963,AWD,19842,6,No,2,37.22
TRAIN_1531,H사,KNE,Nearly New,68.488,FWD,36937,5,No,0,28.32
TRAIN_1532,T사,MX,Pre-Owned,72.139,AWD,54600,0,No,0,88.67
TRAIN_1533,B사,i5,Brand New,,RWD,1071,8,No,0,64.33
TRAIN_1534,P사,TayCT,Pre-Owned,76.093,AWD,110038,2,No,0,124.32
TRAIN_1535,A사,eT,Pre-Owned,68.532,AWD,66255,0,No,0,69.57
TRAIN_1536,K사,Niro,Pre-Owned,46.0,AWD,97757,1,No,0,27.63
TRAIN_1537,H사,IONIQ,Pre-Owned,,FWD,15734,1,No,2,14.97
TRAIN_1538,H사,IONIQ,Nearly New,,FWD,42107,3,No,1,21.47
TRAIN_1539,B사,i5,Brand New,,RWD,8733,8,No,0,63.95
TRAIN_1540,H사,ION6,Pre-Owned,55.836,AWD,149850,2,No,0,37.17
TRAIN_1541,P사,TayCT,Nearly New,76.093,AWD,24495,2,No,0,131.48
TRAIN_1542,P사,TayGTS,Brand New,93.4,AWD,8558,2,No,0,160.09
TRAIN_1543,T사,MS,Brand New,96.0,AWD,4838,7,No,0,69.64
TRAIN_1544,H사,ION5,Nearly New,63.11,AWD,48887,5,No,0,34.15
TRAIN_1545,H사,KNE,Brand New,,FWD,7277,9,No,0,24.68
TRAIN_1546,A사,RSeTGT,Nearly New,,AWD,14197,3,No,0,99.38
TRAIN_1547,B사,i5,Pre-Owned,58.577,RWD,196672,0,No,0,61.44
TRAIN_1548,K사,Soul,Pre-Owned,50.096,FWD,153599,4,No,0,22.12
TRAIN_1549,P사,Tay,Brand New,,AWD,2695,2,No,0,95.85
TRAIN_1550,B사,iX,Brand New,,RWD,1009,8,No,0,80.63
TRAIN_1551,A사,eT,Pre-Owned,68.532,AWD,69741,0,Yes,0,69.81
TRAIN_1552,A사,RSeTGT,Brand New,,AWD,1561,8,No,0,100.53
TRAIN_1553,A사,RSeTGT,Nearly New,,AWD,32227,6,No,2,99.36
TRAIN_1554,B사,iX,Brand New,90.0,RWD,1383,7,No,0,79.87
TRAIN_1555,V사,ID4,Pre-Owned,60.272,AWD,183676,2,No,0,40.17
TRAIN_1556,P사,TayGTS,Nearly New,,AWD,17059,1,No,1,159.3
TRAIN_1557,K사,EV6,Brand New,,AWD,1937,10,No,0,47.48
TRAIN_1558,K사,Soul,Nearly New,56.0,FWD,25856,6,No,0,22.86
TRAIN_1559,T사,M3,Brand New,,RWD,6485,7,No,0,46.23
TRAIN_1560,A사,Q4eT,Pre-Owned,59.154,AWD,61252,0,No,0,55.4
TRAIN_1561,T사,MS,Brand New,96.0,AWD,2936,7,No,0,69.45
TRAIN_1562,H사,ION5,Brand New,,AWD,8197,10,No,0,36.0
TRAIN_1563,K사,Niro,Nearly New,58.982,FWD,37851,8,No,2,28.15
TRAIN_1564,A사,Q4eT,Nearly New,72.548,AWD,34359,5,No,1,57.28
TRAIN_1565,K사,Niro,Brand New,90.0,AWD,3726,10,No,0,21.22
TRAIN_1566,P사,TayGTS,Brand New,93.4,AWD,9942,2,No,0,160.0
TRAIN_1567,H사,KNE,Nearly New,68.488,FWD,27419,8,No,2,28.6
TRAIN_1568,T사,MX,Pre-Owned,,AWD,76670,2,No,0,90.84
TRAIN_1569,V사,ID4,Pre-Owned,57.861,AWD,130645,1,No,0,39.66
TRAIN_1570,K사,EV6,Brand New,90.0,FWD,6392,9,No,0,40.25
TRAIN_1571,A사,RSeTGT,Brand New,90.0,AWD,9115,7,No,0,100.99
TRAIN_1572,V사,ID4,Pre-Owned,57.861,AWD,132453,1,No,0,39.81
TRAIN_1573,P사,Tay,Brand New,,AWD,1367,2,No,0,96.46
TRAIN_1574,V사,ID4,Pre-Owned,60.272,AWD,181338,2,No,0,40.82
TRAIN_1575,T사,M3,Pre-Owned,56.359,RWD,185987,1,No,0,52.88
TRAIN_1576,P사,TayCT,Pre-Owned,76.093,AWD,145352,2,No,0,124.67
TRAIN_1577,H사,ION6,Nearly New,63.11,AWD,42229,5,No,0,37.93
TRAIN_1578,H사,ION6,Pre-Owned,53.602,AWD,171001,1,No,0,37.09
TRAIN_1579,H사,KNE,Nearly New,68.488,FWD,36919,7,No,1,28.52
TRAIN_1580,A사,Q4eT,Brand New,,AWD,4009,7,No,0,60.0
TRAIN_1581,A사,RSeTGT,Nearly New,,AWD,34451,6,No,2,99.26
TRAIN_1582,P사,Tay,Nearly New,67.268,AWD,45872,2,No,0,121.78
TRAIN_1583,P사,TayGTS,Brand New,90.0,AWD,9745,2,No,0,160.6
TRAIN_1584,K사,Soul,Pre-Owned,48.093,FWD,88847,3,No,0,23.43
TRAIN_1585,K사,Soul,Pre-Owned,46.169,FWD,199323,2,No,0,23.41
TRAIN_1586,B사,i5,Pre-Owned,63.56,RWD,170557,2,No,0,63.57
TRAIN_1587,B사,iX,Brand New,,AWD,5205,8,No,0,79.12
TRAIN_1588,V사,ID4,Brand New,,AWD,236,8,No,0,40.69
TRAIN_1589,H사,ION5,Nearly New,71.332,AWD,44407,8,No,2,34.97
TRAIN_1590,K사,Niro,Pre-Owned,48.093,FWD,77207,3,No,0,27.12
TRAIN_1591,B사,i5,Brand New,90.0,AWD,1146,7,No,0,65.09
TRAIN_1592,A사,Q4eT,Brand New,,AWD,7255,8,No,0,60.0
TRAIN_1593,P사,TayGTS,Pre-Owned,70.185,AWD,65027,2,No,0,156.38
TRAIN_1594,T사,MY,Nearly New,61.153,AWD,21780,3,No,0,77.16
TRAIN_1595,A사,RSeTGT,Pre-Owned,,AWD,52008,0,No,0,94.45
TRAIN_1596,H사,KNE,Brand New,90.0,FWD,2028,9,No,0,24.67
TRAIN_1597,H사,ION6,Pre-Owned,60.585,AWD,162886,4,No,0,37.87
TRAIN_1598,K사,Soul,Nearly New,58.982,FWD,25395,8,No,2,22.26
TRAIN_1599,K사,Niro,Nearly New,56.623,FWD,25835,7,No,1,28.78
TRAIN_1600,H사,KNE,Brand New,,FWD,1424,10,No,0,20.72
TRAIN_1601,K사,Soul,Brand New,,AWD,3664,9,No,0,19.99
TRAIN_1602,K사,EV6,Brand New,,FWD,8152,9,No,0,40.86
TRAIN_1603,H사,ION6,Brand New,,AWD,4143,10,No,0,38.87
TRAIN_1604,A사,eT,Brand New,95.0,AWD,2733,8,No,0,59.46
TRAIN_1605,V사,ID4,Nearly New,68.125,AWD,13791,5,No,1,40.75
TRAIN_1606,T사,MS,Nearly New,92.16,AWD,30734,6,No,2,75.61
TRAIN_1607,A사,Q4eT,Brand New,,AWD,5551,7,Yes,0,59.52
TRAIN_1608,A사,RSeTGT,Pre-Owned,,AWD,129379,2,No,0,97.0
TRAIN_1609,B사,i5,Pre-Owned,58.577,RWD,69632,0,No,0,60.68
TRAIN_1610,P사,TayCT,Brand New,,AWD,9952,2,No,0,120.28
TRAIN_1611,P사,TayCT,Brand New,90.0,AWD,3347,2,No,0,129.11
TRAIN_1612,P사,Tay,Pre-Owned,59.515,AWD,182239,2,No,0,118.02
TRAIN_1613,K사,Niro,Nearly New,56.623,FWD,43846,7,Yes,1,27.58
TRAIN_1614,A사,eT,Brand New,91.2,AWD,4984,7,No,0,65.61
TRAIN_1615,K사,Niro,Pre-Owned,46.0,AWD,76142,1,No,0,27.76
TRAIN_1616,B사,i5,Brand New,,RWD,6924,8,No,0,65.55
TRAIN_1617,H사,KNE,Brand New,,FWD,6931,10,No,0,21.18
TRAIN_1618,B사,iX,Brand New,,AWD,9165,7,No,0,80.55
TRAIN_1619,H사,IONIQ,Pre-Owned,65.4,FWD,74593,1,No,2,15.66
TRAIN_1620,H사,ION6,Brand New,,AWD,6974,9,No,0,38.97
TRAIN_1621,B사,i5,Pre-Owned,61.018,RWD,156796,1,No,0,61.93
TRAIN_1622,A사,RSeTGT,Nearly New,,AWD,14553,4,No,0,99.61
TRAIN_1623,H사,ION5,Brand New,,AWD,1784,10,No,0,35.64
TRAIN_1624,K사,Soul,Nearly New,58.982,FWD,31312,8,No,2,22.02
TRAIN_1625,P사,Tay,Pre-Owned,57.134,AWD,90100,2,No,0,115.05
TRAIN_1626,B사,i5,Brand New,,RWD,2940,7,No,0,65.36
TRAIN_1627,B사,i5,Pre-Owned,58.577,RWD,78638,0,No,0,60.08
TRAIN_1628,P사,TayGTS,Brand New,93.4,AWD,6159,2,No,0,160.75
TRAIN_1629,B사,i3,Pre-Owned,46.0,RWD,172894,0,No,0,22.24
TRAIN_1630,V사,ID4,Pre-Owned,57.861,AWD,138245,1,No,0,40.38
TRAIN_1631,K사,Niro,Pre-Owned,50.096,FWD,127900,4,No,0,27.57
TRAIN_1632,B사,iX,Brand New,,AWD,8170,8,No,0,80.37
TRAIN_1633,B사,i3,Pre-Owned,46.0,RWD,152477,1,No,0,23.06
TRAIN_1634,H사,ION5,Brand New,90.0,AWD,6246,10,No,0,36.0
TRAIN_1635,A사,Q4eT,Nearly New,69.646,AWD,36656,4,No,0,58.49
TRAIN_1636,V사,ID4,Nearly New,65.4,AWD,41419,4,No,0,41.66
TRAIN_1637,K사,EV6,Brand New,,AWD,1808,10,No,0,47.15
TRAIN_1638,H사,ION5,Pre-Owned,58.162,AWD,176952,3,No,0,34.95
TRAIN_1639,H사,ION6,Pre-Owned,53.602,AWD,162764,1,No,0,37.22
TRAIN_1640,A사,RSeTGT,Brand New,,AWD,1452,8,No,0,101.19
TRAIN_1641,K사,EV6,Brand New,,AWD,514,9,No,0,40.18
TRAIN_1642,K사,Soul,Brand New,90.0,FWD,7697,9,No,0,20.54
TRAIN_1643,T사,MS,Nearly New,92.16,AWD,27583,6,No,2,75.43
TRAIN_1644,B사,i5,Brand New,,RWD,1975,7,No,0,64.32
TRAIN_1645,A사,RSeTGT,Brand New,,AWD,5321,7,No,0,100.97
TRAIN_1646,V사,ID4,Pre-Owned,55.547,AWD,88922,0,No,0,39.2
TRAIN_1647,H사,KNE,Pre-Owned,68.488,FWD,197873,1,No,0,27.97
TRAIN_1648,H사,ION5,Brand New,90.0,AWD,2571,9,No,0,35.02
TRAIN_1649,K사,Soul,Pre-Owned,46.169,AWD,189265,2,No,0,22.8
TRAIN_1650,B사,iX,Brand New,,AWD,6885,7,No,0,79.75
TRAIN_1651,H사,KNE,Nearly New,68.488,FWD,41971,6,No,0,28.33
TRAIN_1652,B사,i3,Brand New,,RWD,1583,8,No,0,24.63
TRAIN_1653,V사,ID4,Brand New,,AWD,2690,7,No,0,33.04
