AGE,등록(계/피),고용상태,성별,Willingness to pay/Stay,갱신,상품타입,교육수준,소득,지역,결혼여부,월 납입액,VOC,타 상품 보유 현황,온라인방문빈도,갱신인센티브,판매채널,총지불금액,자동차,거주지사이즈,cluster
3,계약자,무직,0,15.1737,0,고급,대학졸업,0,도시근교,미혼,230,0,4이상,비방문,할인,콜센터,1752000,SUV,중,5
1,계약자,고용,0,22.9104,0,기본,고졸이하,101070000,도시근교,미혼,60,0,2,비방문,할인,자사영업,413000,컴팩트카,중,3
2,계약자,무직,0,2.7972,0,기본,대학졸업,0,시골,기혼,70,0,1,비방문,설계사독려,콜센터,52000,일반세단,중,2
2,계약자,고용,0,5.9163,0,기본,고졸이하,92191000,도심,기혼,60,0,4이상,비방문,없음,콜센터,371000,컴팩트카,대,6
3,피보험자,고용,1,2.886,0,기본,고졸이하,62462000,시골,기혼,70,0,1,자주방문,설계사독려,대리점,179000,일반세단,중,1
3,계약자,고용,0,9.4683,0,기본,대학졸업,56870000,시골,기혼,120,0,4이상,비방문,할인,인터넷,80000,SUV,소,7
2,피보험자,고용,1,9.8013,0,기본,고졸이하,104213000,도시근교,미혼,120,0,3,자주방문,없음,콜센터,658000,SUV,대,6
3,계약자,FALSE,0,2.4975,1,기본,대학졸업,29934000,도시근교,미혼,60,1,1,비방문,할인,자사영업,430000,일반세단,중,2
1,피보험자,고용,0,9.8346,0,기본,대학졸업,108303000,시골,기혼,120,0,3,자주방문,포인트,자사영업,159000,SUV,중,3
3,계약자,무직,1,5.0616,0,기본,고졸이하,0,도시근교,미혼,80,2,4이상,비방문,할인,대리점,649000,일반세단,중,2
1,피보험자,고용,0,2.8083,1,기본,대학졸업,107493000,시골,미혼,60,0,1,자주방문,설계사독려,인터넷,76000,일반세단,중,3
4,계약자,고용,1,5.8275,0,기본,대학졸업,71546000,도시근교,기혼,70,0,4이상,비방문,할인,자사영업,391000,컴팩트카,중,7
3,계약자,무직,1,7.4814,0,기본,고졸이하,0,도시근교,미혼,230,0,1,비방문,없음,콜센터,1180000,고급차,중,0
5,피보험자,고용,1,15.5511,0,기본,대학졸업,65124000,도시근교,기혼,130,0,2,자주방문,할인,콜센터,890000,SUV,중,7
1,계약자,고용,1,10.4784,0,고급,대학졸업,104483000,도심,기혼,130,0,4이상,비방문,설계사독려,대리점,421000,일반세단,중,5
3,계약자,무직,0,11.6661,0,중급,대학졸업,0,도시근교,기혼,100,0,2,비방문,할인,자사영업,675000,일반세단,중,2
3,계약자,휴직,0,4.6731,0,고급,고졸이하,14613000,도심,기혼,120,0,1,비방문,설계사독려,대리점,604000,일반세단,중,5
3,계약자,고용,1,5.2947,0,기본,대학졸업,40498000,도심,미혼,70,0,4이상,비방문,포인트,대리점,212000,일반세단,소,7
4,계약자,고용,1,5.0505,0,고급,대학졸업,40294000,도시근교,기혼,130,0,1,비방문,없음,대리점,990000,컴팩트카,중,5
1,계약자,고용,1,3.1524,0,기본,대학졸업,83418000,시골,미혼,80,1,1,비방문,할인,자사영업,38000,일반세단,소,3
4,계약자,고용,1,3.3966,0,중급,석사,46438000,도심,기혼,80,1,1,비방문,포인트,인터넷,446000,일반세단,중,4
4,계약자,고용,0,22.5441,0,기본,고졸이하,75958000,시골,기혼,110,2,2,비방문,할인,대리점,256000,SUV,소,7
3,계약자,휴직,0,3.5964,0,중급,대학졸업,19301000,도시근교,미혼,100,0,1,비방문,포인트,인터넷,782000,일반세단,중,2
2,계약자,고용,0,5.1393,1,기본,석사,95520000,도시근교,미혼,120,0,1,종종,설계사독려,자사영업,676000,SUV,중,4
5,계약자,고용,0,9.99,0,고급,대학졸업,65168000,도시근교,기혼,130,0,4이상,비방문,설계사독려,대리점,664000,컴팩트카,중,5
3,계약자,고용,0,28.6491,1,중급,대학졸업,85573000,도시근교,기혼,250,1,2,비방문,할인,자사영업,1269000,고급차,소,0
1,피보험자,고용,0,4.2291,1,중급,대학졸업,114045000,도시근교,기혼,100,0,1,자주방문,설계사독려,대리점,557000,컴팩트카,소,3
4,계약자,고용,1,8.4471,0,중급,대학졸업,32798000,도시근교,기혼,110,0,4이상,비방문,설계사독려,인터넷,579000,컴팩트카,중,7
2,계약자,고용,0,7.659,0,고급,석사,85261000,도심,기혼,200,0,1,비방문,없음,콜센터,699000,스포츠카,중,5
2,피보험자,무직,1,2.553,0,기본,대학졸업,0,도시근교,기혼,70,0,1,자주방문,설계사독려,자사영업,373000,일반세단,소,2
3,피보험자,고용,0,3.1191,0,기본,박사,44474000,시골,미혼,70,0,1,자주방문,할인,자사영업,180000,컴팩트카,중,1
3,계약자,고용,1,5.7831,0,기본,대학졸업,63244000,시골,기혼,60,0,4이상,비방문,할인,자사영업,169000,일반세단,중,7
4,계약자,고용,0,50.7381,0,기본,대학졸업,37570000,도심,미혼,230,1,2,비방문,설계사독려,자사영업,1020000,고급차,중,0
4,계약자,고용,0,8.8911,0,기본,대학졸업,78679000,도심,기혼,70,0,2,비방문,설계사독려,콜센터,343000,일반세단,중,1
3,계약자,무직,0,2.5752,0,기본,고졸이하,0,도시근교,미혼,60,0,1,비방문,설계사독려,대리점,578000,일반세단,중,2
1,피보험자,고용,1,2.7306,0,기본,고졸이하,119141000,도시근교,기혼,60,0,1,자주방문,설계사독려,콜센터,362000,일반세단,중,3
3,피보험자,휴직,1,6.105,1,기본,대학졸업,27062000,도시근교,기혼,80,0,3,자주방문,할인,자사영업,433000,일반세단,중,2
4,계약자,고용,0,5.8164,0,기본,대학졸업,44000000,도심,기혼,60,0,4이상,종종,설계사독려,콜센터,327000,일반세단,중,7
4,계약자,고용,1,24.0204,0,기본,고졸이하,77456000,시골,기혼,110,0,2,비방문,설계사독려,대리점,165000,SUV,중,7
2,계약자,고용,0,5.4279,0,기본,고졸이하,91779000,도시근교,미혼,60,0,4이상,비방문,설계사독려,콜센터,362000,일반세단,소,3
5,계약자,고용,0,4.6287,0,고급,대학졸업,42609000,도시근교,미혼,110,0,1,비방문,할인,자사영업,792000,일반세단,소,5
4,계약자,고용,1,6.0828,1,기본,석사,67301000,도시근교,기혼,70,1,3,비방문,할인,자사영업,403000,일반세단,소,4
4,계약자,고용,1,6.8598,0,중급,대학졸업,73352000,시골,기혼,90,1,4이상,비방문,없음,대리점,25000,컴팩트카,중,7
2,계약자,고용,0,9.2019,0,기본,대학졸업,97779000,도심,기혼,110,0,4이상,종종,포인트,자사영업,513000,SUV,중,3
5,계약자,고용,0,10.9779,0,중급,대학졸업,53857000,도시근교,기혼,90,0,2,비방문,할인,대리점,651000,일반세단,소,7
4,계약자,고용,0,3.0081,0,기본,고졸이하,70309000,시골,미혼,70,0,1,비방문,설계사독려,인터넷,71000,컴팩트카,중,1
4,계약자,고용,1,11.6328,0,중급,대학졸업,54388000,시골,미혼,150,0,4이상,비방문,포인트,대리점,336000,SUV,중,7
3,계약자,고용,1,3.8184,1,중급,박사,37033000,시골,미혼,90,0,1,비방문,설계사독려,자사영업,113000,일반세단,중,1
3,계약자,무직,0,2.886,0,기본,고졸이하,0,도시근교,미혼,80,0,1,비방문,할인,대리점,427000,컴팩트카,중,2
4,계약자,고용,1,14.1303,1,기본,박사,49113000,도시근교,기혼,110,0,2,비방문,할인,대리점,622000,SUV,대,6
4,계약자,고용,1,3.8739,0,중급,고졸이하,42061000,도시근교,미혼,100,3,1,비방문,할인,인터넷,569000,일반세단,소,1
4,계약자,고용,0,8.436,0,기본,대학졸업,60009000,도심,기혼,70,0,2,비방문,포인트,인터넷,374000,컴팩트카,중,1
3,계약자,무직,0,4.4622,0,고급,대학졸업,0,도시근교,기혼,120,0,1,비방문,할인,자사영업,646000,일반세단,소,5
5,계약자,고용,0,22.7328,0,기본,대학졸업,70080000,도시근교,기혼,80,0,2,비방문,없음,콜센터,433000,일반세단,중,7
3,계약자,무직,0,9.0576,0,기본,고졸이하,0,도시근교,기혼,120,0,4이상,비방문,할인,인터넷,646000,SUV,중,2
3,피보험자,휴직,1,13.653,1,기본,고졸이하,20550000,도시근교,미혼,120,0,2,자주방문,할인,콜센터,670000,SUV,중,2
3,피보험자,무직,0,9.6681,1,기본,대학졸업,0,도시근교,미혼,130,0,4이상,자주방문,할인,대리점,700000,SUV,중,2
3,계약자,무직,0,5.3835,0,기본,대학졸업,0,도시근교,미혼,60,0,3,비방문,할인,인터넷,578000,일반세단,중,2
3,계약자,고용,1,5.4168,0,기본,고졸이하,29319000,도시근교,기혼,70,1,3,비방문,설계사독려,대리점,373000,일반세단,대,6
3,피보험자,휴직,1,2.5641,0,기본,대학졸업,29611000,도시근교,기혼,60,0,1,자주방문,할인,자사영업,364000,일반세단,중,2
2,피보험자,고용,1,4.8063,0,기본,고졸이하,82965000,도시근교,기혼,120,0,1,자주방문,할인,콜센터,640000,스포츠카,소,3
3,계약자,휴직,1,13.653,1,기본,고졸이하,20550000,도시근교,미혼,120,0,2,비방문,할인,콜센터,670000,SUV,중,2
4,계약자,고용,0,9.2352,0,기본,고졸이하,71965000,시골,기혼,110,0,4이상,비방문,할인,대리점,89000,스포츠카,중,7
3,계약자,FALSE,0,11.2998,1,고급,대학졸업,17172000,도시근교,기혼,320,0,1,비방문,할인,대리점,1606000,고급차,중,0
4,계약자,고용,0,8.6136,0,중급,대학졸업,51838000,도시근교,기혼,110,0,4이상,비방문,설계사독려,콜센터,569000,컴팩트카,대,6
4,계약자,고용,1,5.8164,0,기본,대학졸업,33621000,도시근교,미혼,70,1,4이상,비방문,할인,자사영업,553000,일반세단,중,7
4,계약자,휴직,0,5.0172,0,기본,대학졸업,30356000,도시근교,기혼,130,0,1,비방문,없음,자사영업,700000,SUV,중,2
4,계약자,고용,1,2.6529,0,기본,대학졸업,70482000,도시근교,기혼,70,5,1,비방문,설계사독려,대리점,379000,일반세단,소,1
4,피보험자,FALSE,0,4.5843,0,기본,대학졸업,34033000,도시근교,미혼,120,0,1,자주방문,포인트,자사영업,664000,SUV,중,2
3,계약자,무직,0,23.754,0,기본,대학졸업,0,도시근교,미혼,70,0,2,비방문,할인,자사영업,614000,일반세단,중,2
3,피보험자,무직,1,5.8053,0,기본,대학졸업,0,도시근교,미혼,70,0,4이상,자주방문,할인,대리점,640000,일반세단,중,2
3,계약자,무직,0,6.8709,0,중급,대학졸업,0,도시근교,미혼,100,0,4이상,비방문,할인,콜센터,782000,일반세단,중,2
1,계약자,고용,1,5.6721,0,중급,대학졸업,113459000,도심,기혼,140,1,1,비방문,할인,자사영업,609000,스포츠카,중,3
3,계약자,무직,1,12.2544,0,기본,고졸이하,0,도시근교,기혼,110,0,2,종종,설계사독려,콜센터,1419000,SUV,중,2
5,계약자,고용,0,35.7753,0,기본,대학졸업,54474000,도시근교,기혼,110,0,2,비방문,설계사독려,대리점,707000,SUV,중,7
4,계약자,고용,1,2.8971,0,기본,고졸이하,64776000,도시근교,기혼,70,2,1,비방문,포인트,대리점,397000,일반세단,중,1
3,계약자,무직,1,14.8407,0,기본,고졸이하,0,도시근교,미혼,80,0,2,비방문,할인,대리점,1002000,일반세단,중,2
3,계약자,무직,1,5.3724,0,기본,대학졸업,0,도시근교,미혼,70,2,4이상,종종,설계사독려,대리점,415000,일반세단,대,6
3,계약자,무직,1,5.2392,0,기본,고졸이하,0,도시근교,미혼,60,0,4이상,비방문,없음,자사영업,596000,일반세단,중,2
4,피보험자,FALSE,1,4.2957,1,기본,대학졸업,33818000,도시근교,기혼,120,0,1,자주방문,설계사독려,대리점,867000,스포츠카,중,2
1,계약자,고용,1,7.5147,0,중급,고졸이하,89433000,시골,미혼,90,1,3,비방문,할인,콜센터,118000,일반세단,중,3
5,계약자,고용,1,18.8478,1,기본,대학졸업,42174000,도시근교,미혼,70,0,2,비방문,설계사독려,콜센터,649000,컴팩트카,소,7
5,계약자,고용,0,15.1848,0,기본,대학졸업,66800000,도시근교,기혼,120,0,2,비방문,할인,자사영업,676000,SUV,중,7
4,계약자,고용,0,6.3492,0,기본,석사,62958000,도시근교,기혼,70,0,3,비방문,설계사독려,인터넷,506000,컴팩트카,중,4
3,계약자,고용,0,10.5339,0,중급,대학졸업,50760000,시골,기혼,80,0,2,비방문,포인트,대리점,57000,일반세단,중,1
1,계약자,고용,0,4.2624,0,중급,대학졸업,84294000,시골,기혼,100,0,1,비방문,설계사독려,자사영업,194000,일반세단,중,3
4,계약자,고용,0,12.4431,0,중급,대학졸업,49415000,도시근교,미혼,100,0,2,비방문,할인,콜센터,557000,일반세단,중,7
3,피보험자,고용,0,28.6491,1,중급,대학졸업,85573000,도시근교,기혼,250,1,2,자주방문,할인,자사영업,1269000,고급차,소,0
3,피보험자,무직,1,4.218,0,고급,대학졸업,0,도시근교,기혼,120,1,1,자주방문,할인,인터넷,1559000,컴팩트카,중,5
4,계약자,고용,0,3.1302,0,기본,고졸이하,49544000,도시근교,미혼,80,0,1,비방문,할인,자사영업,421000,일반세단,소,1
4,계약자,고용,1,7.7145,0,중급,대학졸업,48787000,도심,미혼,100,0,4이상,비방문,할인,대리점,374000,일반세단,중,7
3,계약자,무직,0,3.8184,0,중급,대학졸업,0,도시근교,기혼,100,0,1,종종,설계사독려,자사영업,736000,일반세단,중,2
4,계약자,고용,0,3.1746,0,기본,대학졸업,62236000,도시근교,기혼,80,0,1,비방문,설계사독려,대리점,421000,일반세단,대,6
1,피보험자,고용,1,2.9859,0,기본,고졸이하,111269000,시골,미혼,70,0,1,자주방문,할인,대리점,10000,일반세단,중,3
4,계약자,휴직,1,12.6873,0,기본,고졸이하,34437000,도시근교,기혼,110,0,2,비방문,할인,자사영업,727000,SUV,소,2
4,계약자,고용,1,8.4804,0,중급,고졸이하,36366000,도시근교,기혼,110,1,4이상,비방문,설계사독려,대리점,617000,일반세단,대,6
3,피보험자,고용,0,10.8891,0,중급,석사,56717000,시골,기혼,90,0,2,자주방문,설계사독려,대리점,94000,일반세단,중,4
3,계약자,무직,0,7.548,0,중급,대학졸업,0,도시근교,미혼,100,0,4이상,비방문,설계사독려,콜센터,557000,일반세단,소,2
3,계약자,무직,0,7.8921,0,기본,대학졸업,0,도시근교,기혼,60,0,2,비방문,할인,대리점,669000,일반세단,중,2
3,계약자,무직,0,5.2614,0,중급,고졸이하,0,도시근교,미혼,150,0,1,비방문,포인트,대리점,1192000,SUV,중,2
4,피보험자,고용,1,7.6257,0,중급,대학졸업,26549000,도시근교,미혼,90,0,4이상,자주방문,없음,자사영업,762000,컴팩트카,중,7
4,계약자,고용,1,2.6751,0,기본,대학졸업,65472000,도시근교,기혼,60,0,1,비방문,포인트,콜센터,362000,컴팩트카,중,1
3,계약자,휴직,0,2.6862,0,기본,대학졸업,22765000,시골,기혼,60,0,1,비방문,없음,콜센터,155000,일반세단,중,2
1,계약자,고용,0,26.6178,0,기본,대학졸업,101381000,도시근교,기혼,70,0,2,비방문,설계사독려,자사영업,391000,일반세단,소,3
2,계약자,무직,1,5.2059,0,기본,대학졸업,0,시골,기혼,70,0,4이상,비방문,설계사독려,대리점,169000,일반세단,중,2
4,피보험자,FALSE,0,3.996,1,기본,고졸이하,30219000,도시근교,미혼,110,0,1,자주방문,할인,대리점,858000,SUV,중,2
3,계약자,휴직,1,2.9637,0,기본,고졸이하,17202000,도시근교,기혼,70,0,1,비방문,설계사독려,자사영업,631000,일반세단,중,2
1,계약자,고용,0,8.5137,0,중급,석사,105586000,도심,기혼,100,0,4이상,비방문,설계사독려,대리점,520000,컴팩트카,중,4
5,계약자,고용,1,18.5148,0,중급,고졸이하,69511000,도시근교,기혼,90,1,2,비방문,포인트,자사영업,504000,일반세단,소,7
3,계약자,휴직,0,5.0505,0,고급,고졸이하,21526000,도시근교,기혼,130,0,1,비방문,포인트,인터넷,688000,일반세단,소,5
4,계약자,고용,0,13.0536,0,중급,고졸이하,34616000,도시근교,기혼,110,0,2,종종,설계사독려,콜센터,587000,일반세단,중,7
2,계약자,고용,1,15.2514,0,고급,고졸이하,108565000,도심,미혼,200,0,3,비방문,할인,자사영업,1029000,SUV,중,5
2,계약자,고용,0,17.9154,0,기본,석사,94984000,시골,기혼,230,0,3,비방문,설계사독려,자사영업,518000,고급차,소,0
2,계약자,고용,1,9.7902,1,기본,고졸이하,119984000,도시근교,기혼,120,1,4이상,비방문,설계사독려,자사영업,652000,SUV,중,3
2,계약자,고용,1,7.4037,0,고급,대학졸업,102167000,도시근교,기혼,190,0,1,비방문,설계사독려,대리점,990000,스포츠카,중,5
2,계약자,고용,0,8.6358,0,기본,고졸이하,84190000,시골,기혼,220,0,1,비방문,설계사독려,대리점,313000,고급차,중,0
1,피보험자,고용,0,21.5229,0,고급,대학졸업,84723000,시골,미혼,180,1,2,자주방문,할인,대리점,51000,SUV,중,5
3,계약자,무직,1,4.4067,0,기본,대학졸업,0,도시근교,미혼,130,0,1,비방문,설계사독려,대리점,694000,SUV,중,2
5,계약자,고용,1,4.5621,0,기본,대학졸업,47458000,도시근교,기혼,110,0,1,비방문,설계사독려,대리점,934000,SUV,중,1
3,피보험자,무직,1,2.5641,0,기본,대학졸업,0,도시근교,미혼,70,0,1,자주방문,설계사독려,인터넷,605000,일반세단,중,2
3,계약자,고용,1,5.9607,0,기본,대학졸업,60572000,시골,미혼,70,1,4이상,비방문,포인트,콜센터,9000,일반세단,중,7
1,계약자,고용,0,6.1161,0,기본,박사,115388000,도심,기혼,70,0,4이상,비방문,포인트,자사영업,389000,컴팩트카,중,3
3,계약자,무직,1,2.664,0,기본,고졸이하,0,도시근교,기혼,60,0,1,비방문,할인,대리점,522000,컴팩트카,중,2
3,계약자,무직,1,4.1403,0,고급,고졸이하,0,도시근교,미혼,120,0,1,비방문,할인,인터넷,934000,일반세단,중,5
